concept,lang1,form1,ipa1,lang2,form2,ipa2,label
79_frost,pol,mróz,mɾus,ita,gelo,d͡ʒelo,0
660_eight__541_slim,spa,ocho,ot͡ʃo,ita,slanciato,slant͡ʃato,0
496_round,pol,okrągły,ɔkɾɔŋɡwɨ,spa,redondo,ɾeðondo,0
640_i,pol,ja,ja,rus,я,jaˑ,1
178_peelhusk,ces,slupka,slupka,pol,łupina,wupina,0
370_paint__418_boss,spa,pintura,pintuɾa,spa,jefe,xefe,0
185_iron,ces,železo,ʒɛlɛzo,rus,железо,ʒɪleˑzə,1
193_man,ukr,чоловік,ʈ͡ʂɔlɔvik,rus,мужчина,muʒt͡ʃʲiˑnə,0
148_bird__801_lookat,fra,oiseau,waˈzo,pol,oglądać,ɔɡlɔndat͡ɕ,0
15_jaw,rus,челюсть,t͡ʃʲeˑlustʲ,fra,mâchoire,mɑˈʃwaːʁ,0
318_door,ces,dveře,dvɛr̝ɛ,rus,дверь,dvʲeˑrʲ,1
853_lick,ces,lízat,liːzat,spa,lamer,lameɾ,0
136_horse,rus,лошадь,ɫɔˑʃətʲ,ita,cavallo,kavalːo,0
712_dropdescend,ces,klesat,klɛsat,ita,calare,kalare,0
579_first__320_fence,rus,первый,pʲeˑrvɨj,rus,забор,zɐbɔˑr,0
647_who,ukr,хто,xtɔ,spa,quién,kjen,0
643_we__392_strength,pol,my,mɨ,fra,vigueur,viˈɡœːʁ,0
676_or__513_closed,ukr,або,ɑbɔ,fra,fermé,fɛʁˈme,0
8_cheek,ukr,щока,ʂʈ͡ʂɔkɑ,ita,guancia,ɡuant͡ʃa,0
587_suddenly,fra,tout à coup,tutaˈku,ita,all'improvviso,alːˈimprovːizo,0
941_conceal,fra,dissimuler,disimyˈle,ita,celare,t͡ʃelare,0
623_very,ces,velice,vɛlɪt͡sɛ,rus,очень,ɔˑt͡ʃʲɪnʲ,0
299_wood,ukr,дрова,drɔwɑ,rus,древесина,drʲɪvʲɪsʲiˑnə,1
119_pine__773_go,pol,sosna,sɔsna,spa,ir,iɾ,0
157_crow__563_old,fra,corneille,kɔʁˈnɛj,ukr,старий,stɑrɪj,0
124_fur,rus,шкура,ʃkuˑrə,fra,peau,po,0
692_flow__1000_know,ces,téct,tɛːt͡st,ita,sapere,sapere,0
252_companion,ukr,товариш,tɔwɑrɪʂ,fra,copain,kɔˈpɛ̃,0
800_see,pol,zobaczyć,zɔbaʈ͡ʂɨt͡ɕ,spa,ver,beɾ,0
933_annoy,spa,enfadar,eɱfaðaɾ,ita,stizzire,stitt͡sire,1
223_reason,rus,повод,pɔˑvət,fra,raison,ʁɛˈzɔ̃,0
68_smoke__342_dishes,rus,дым,dɨˑm,ukr,посуд,pɔsud,0
757_walk__205_daughter,pol,chodzić,xɔd͡ʑit͡ɕ,ukr,дочка,dɔʈ͡ʂkɑ,0
618_up,spa,hacia arriba,aθja_ariβa,ita,in sù,in_su,0
538_strong,pol,silny,ɕilnɨ,fra,fort,fɔːʁ,0
975_wash,ces,mýt se,miːt_sɛ,ita,lavarsi,lavarzi,0
652_howmuch__95_elevation,pol,ile,ilɛ,pol,wzgórze,vzɡuʐɛ,0
614_back,pol,z powrotem,z_pɔvɾɔtɛm,fra,de retour,dəʁəˈtuːʁ,0
853_lick,rus,лизать,lizaˑtʲ,fra,lécher,leˈʃe,1
815_start,ukr,почати,pɔʈ͡ʂɑtɪ,spa,iniciar,iniθjaɾ,0
138_pig,pol,świnia,ɕfinia,rus,свинья,svʲinʲaˑ,1
637_this,ces,tohle,toɦlɛ,pol,to,tɔ,0
520_bitter__600_atfirst,spa,amargo,amaɾɣo,ukr,спершу,spɛrʂu,0
322_ladder,ces,žebřík,ʒɛbr̝iːk,ita,scala a pioli,skala_a_pioli,0
1015_rule,ces,ovládat,ovlaːdat,spa,dominar,dominaɾ,0
96_mountain__720_chime,ita,monte,monte,pol,dzwonić,d͡zvɔnit͡ɕ,0
443_lie__430_country,spa,mentira,mentiɾa,ita,paese,paeze,0
847_lift,ukr,підняти,pʲidnʲɑtɪ,spa,alzar,alθaɾ,0
324_spade,pol,rydel,ɾɨdɛl,ukr,заступ,zɑstup,0
483_long,rus,длинный,dliˑnnɨj,fra,long,lɔ̃,0
93_forest,fra,bois,bwa,fra,forêt,fɔˈʁɛ,0
813_can__356_butter,spa,poder,poðeɾ,ita,burro,burːo,0
71_light,ukr,світло,svitlɔ,fra,lumière,lyˈmjɛːʁ,0
285_heap,ces,hromada,ɦromada,ita,mucchio,mukːjo,0
348_food,pol,pokarm,pɔkaɾm,ita,cibo,t͡ʃibo,0
141_bear__278_angle,ukr,ведмідь,wɛdmidʲ,ukr,куток,kutɔk,0
480_sunday__31_fingernail,ita,domenica,domenika,rus,ноготь,nɔˑɡətʲ,0
526_red,pol,czerwony,ʈ͡ʂɛɾvɔnɨ,fra,rouge,ʁuːʒ,0
287_boat,spa,barca,baɾka,ita,barca,barka,1
803_hear,fra,entendre,ɑ̃ˈtɑ̃ːdʁə,ita,sentire,sentire,0
544_stupid,fra,sot,so,spa,tonto,tonto,0
674_athousand__390_towel,ukr,тисяча,tɪsʲɑʈ͡ʂɑ,fra,essuie-mains,esɥiˈmɛ̃,0
302_supportrest,ces,opěra,opjɛra,rus,подпорка,pɐdpɔˑrkə,0
504_cold,spa,frío,fɾio,ita,freddo,fredːo,1
813_can,pol,móc,mut͡s,fra,pouvoir,puˈvwaːʁ,0
218_spirit,fra,esprit,ɛsˈpʁi,ita,spìrito,spirito,1
573_different,pol,różny,ɾuʐnɨ,spa,distinto,distinto,0
838_improve__529_green,spa,mejorar,mexoɾaɾ,ita,verde,verde,0
304_stick,ukr,палиця,pɑlɪt͡sʲɑ,ita,verga,verɡa,0
799_escape,fra,s'enfuir,sɑ̃ˈfɥiːʁ,spa,escaparse,eskapaɾse,0
148_bird,ces,pták,ptaːk,fra,oiseau,waˈzo,0
597_atthattime,ukr,тоді,tɔdʲi,fra,à l'époque,aleˈpɔk,0
525_white,ces,bílý,biːliː,fra,blanc,blɑ̃,0
862_glue,rus,клеить,kleˑjɨtʲ,spa,encolar,eŋkolaɾ,0
469_august,ukr,серпень,sɛrpɛnʲ,fra,août,ut,0
561_nastydire,rus,мерзкий,mʲeˑrzkij,ita,grave,ɡrave,0
925_leave__721_ring,spa,dejar,dexaɾ,pol,dzwonić,d͡zvɔnit͡ɕ,0
663_eleven__443_lie,spa,once,onθe,pol,kłamstwo,kwamstfɔ,0
215_grief,ukr,горе,ɦɔrɛ,fra,chagrin,ʃaˈɡʁɛ̃,0
810_hear,pol,usłyszeć,uswɨʂɛt͡ɕ,rus,услышать,usɫɨˑʃətʲ,1
682_happen,pol,zdarzyć się,zdaʐɨt͡ɕ_ɕɛ̃,ita,succèdere,sutt͡ʃɛdere,0
529_green__64_stone,fra,vert,vɛːʁ,pol,kamień,kamiɛɲ,0
972_sweep,rus,подметать,pədmʲɪtaˑtʲ,spa,pasar la escoba,pasaɾ_la_eskoβa,0
809_show__717_shine,rus,виднеться,vʲidnʲeˑtʲsʲɪ,spa,brillar,bɾiʝaɾ,0
930_brawl,ukr,дратися,drɑtɪsʲɑ,rus,драться,draˑtʲsʲɪ,1
939_disturb,pol,zakłócić,zakwut͡ɕit͡ɕ,ukr,перешкодити,pɛrɛʂkɔdɪtɪ,0
405_village__346_kettle,pol,wieś,viɛɕ,ces,kotel,kotɛl,0
3_nose__980_decorate,pol,nos,nɔs,fra,orner,ɔʁˈne,0
646_what,rus,что,ʃtɔː,fra,que,kə,0
719_benoisy,rus,шуметь,ʃumʲeˑtʲ,ita,strepitare,strepitare,0
600_atfirst,pol,naprzód,napʂut,spa,primero,pɾimeɾo,0
196_boy,ukr,хлопець,xlɔpɛt͡sʲ,spa,muchacho,mut͡ʃat͡ʃo,0
710_appear,pol,zjawiać się,zjaviat͡ɕ_ɕɛ̃,spa,aparecer,apaɾeθeɾ,0
236_sign__1015_rule,ces,znamení,znamɛɲiː,spa,dominar,dominaɾ,0
621_alittle__213_laughter,fra,un peu,œ̃ˈpø,spa,carcajada,kaɾkaxaða,0
84_thunder,pol,grzmot,ɡʐmɔt,rus,гром,ɡrɔˑm,0
537_powerful,fra,fort,fɔːʁ,ita,robusto,robusto,0
776_stop,pol,zatrzymać się,zatʂɨmat͡ɕ_ɕɛ̃,rus,остановиться,ɐstənɐvʲiˑtʲsʲɪ,0
13_beard__620_not,rus,борода,bərɐdaˑ,ces,ne,nɛ,0
755_sitdown__470_september,ukr,сісти,sʲistɪ,fra,septembre,sɛpˈtɑ̃ːbʁə,0
731_groan__828_hangup,rus,стонать,stɐnaˑtʲ,ukr,повісити,pɔvisɪtɪ,0
911_instruct,ces,vyučovat,vɪut͡ʃovat,spa,enseñar,enseɲaɾ,0
227_story,pol,opowiadanie,ɔpɔviadaniɛ,ita,racconto,rakːonto,0
477_thursday,pol,czwartek,ʈ͡ʂfaɾtɛk,ita,giovedì,d͡ʒovedi,0
299_wood__449_time,rus,древесина,drʲɪvʲɪsʲiˑnə,pol,czas,ʈ͡ʂas,0
869_swing,pol,machać,maxat͡ɕ,ukr,махати,mɑxɑtɪ,1
149_swarm__598_afterwards,ces,roj,roj,spa,después,despwes,0
882_send__925_leave,spa,enviar,embjaɾ,ces,opustit,opuscɪt,0
785_lookfor,ukr,шукати,ʂukɑtɪ,rus,искать,jɨskaˑtʲ,0
572_foreign__141_bear,ita,straniero,straniero,fra,ours,uʁs,0
539_weak__795_beannoyed,ukr,слабкий,slɑbkɪj,ita,stizzirsi,stitt͡sirzi,0
67_dust,ces,prach,prax,ita,polvere,polvere,0
505_cool__735_breathe,ces,chladný,xladniː,spa,respirar,ɾespiɾaɾ,0
617_above,rus,наверху,nəvʲɪrxuˑ,ita,sopra,sopra,0
994_believe,pol,wierzyć,viɛʐɨt͡ɕ,fra,croire,kʁwaːʁ,0
425_price__435_war,ces,cena,t͡sɛna,ukr,війна,vijnɑ,0
666_thirty,ukr,тридцять,trɪdt͡sʲɑtʲ,rus,тридцать,trʲiˑdt͡sətʲ,0
303_pole__819_turnout,rus,жердь,ʒərtʲ,fra,réussir,ʁeyˈsiːʁ,0
388_pillow,ces,polštář,polʃtaːr̝̥,ita,cuscino,kuʃːino,0
599_before,ces,napřed,nabr̝ɛt,ukr,раніше,rɑnʲiʂɛ,0
375_trousers__18_nape,rus,брюки,brʲuˑki,ita,nuca,nuka,0
645_they,ces,oni,oɲɪ,ita,loro,loro,0
17_neck__304_stick,ita,collo,kolːo,rus,палка,paˑɫkə,0
750_die,pol,umrzeć,umʐɛt͡ɕ,ukr,померти,pɔmɛrtɪ,0
35_heel,pol,pięta,piɛnta,spa,talón,talon,0
862_glue,spa,encolar,eŋkolaɾ,ita,incollare,iŋkolːare,1
546_diligent__142_squirrel,fra,appliqué,apliˈke,ita,scoiàttolo,skoiatːolo,0
90_swamp,ces,močál,mot͡ʃaːl,ces,bažina,baʒɪna,0
561_nastydire,rus,отвратительный,ɐtvrɐtʲiˑtʲɪlnɨj,spa,malo,malo,0
68_smoke,ukr,дим,dɪm,spa,humo,wmo,0
556_sad,rus,грустный,ɡruˑstnɨj,spa,triste,tɾiste,0
187_silver__148_bird,ita,argento,ard͡ʒento,ita,uccello,utt͡ʃelːo,0
396_wound,fra,plaie,plɛ,ita,piaga,piaɡa,0
621_alittle__995_notice,ita,un poco,un_poko,spa,notar,notaɾ,0
918_visit__345_pot,ukr,завітати,zɑvitɑtɪ,pol,garnek,ɡaɾnɛk,0
524_black,pol,czarny,ʈ͡ʂaɾnɨ,ukr,чорний,ʈ͡ʂɔrnɪj,1
402_path,spa,sendero,sendeɾo,ita,sentiero,sentiero,1
955_feed,ukr,харчувати,xɑrʈ͡ʂuwɑtɪ,fra,faire manger,fɛːʁ_mɑ̃ˈʒe,0
810_hear__114_bark,spa,oír,oiɾ,fra,écorce,eˈkɔʁs,0
479_saturday,pol,sobota,sɔbɔta,rus,суббота,subbɔˑtə,1
681_become,ukr,стати,stɑtɪ,rus,стать,staˑtʲ,1
962_bake,pol,piec,piɛt͡s,spa,cocer al horno,koθeɾ_al_oɾno,0
863_rub,pol,trzeć,tʂɛt͡ɕ,ita,fregare,freɡare,0
269_middle,ces,střed,zdr̝ɛt,fra,milieu,miˈljø,0
11_hair,rus,волос,vɔˑɫəs,rus,волосы,vɔˑɫəsɨ,1
398_medicine,ukr,ліки,lʲikɪ,fra,remède,ʁəˈmɛd,0
694_sway,ukr,коливатися,kɔlɪwɑtɪsʲɑ,ita,barcollare,barkolːare,0
174_onion,ukr,цибуля,t͡sɪbulʲɑ,spa,cebolla,θeβoʝa,0
160_fish,ukr,риба,rɪbɑ,spa,pez,peθ,0
166_ant,ces,mravenec,mravɛnɛt͡s,fra,fourmi,fuʁˈmi,0
559_bad__495_soft,fra,mauvais,moˈvɛ,ukr,м’який,mjɑkɪj,0
383_mirror__1008_draw,spa,espejo,espexo,ukr,рисувати,rɪsuwɑtɪ,0
804_listen,rus,слушать,sɫuˑʃətʲ,ita,ascoltare,askoltare,0
568_poor,spa,pobre,poβɾe,ita,pòvero,pɔvero,1
301_slab__308_home,ces,deska,dɛska,ita,casa,kaza,0
669_sixty__380_ring,pol,sześćdziesiąt,ʂɛʑd͡ʑd͡ʑɛɕɔnt,fra,bague,baɡ,0
1010_own,pol,posiadać,pɔɕadat͡ɕ,rus,иметь,jɨmʲeˑtʲ,0
725_sound,ukr,лунати,lunɑtɪ,rus,звучать,zvut͡ʃaˑtʲ,0
689_thunder__492_flat,ces,hřmět,ɦr̝mɲɛt,spa,plano,plano,0
1004_count,spa,contar,kontaɾ,ita,contare,kontare,1
975_wash__412_death,fra,se laver,səlaˈve,rus,смерть,smʲɪrtʲ,0
125_wing,spa,ala,ala,ita,ala,ala,1
953_drive,ces,hnát,ɦnaːt,pol,pędzić,pɛnd͡ʑit͡ɕ,0
128_tail,ukr,хвіст,xvist,spa,cola,kola,0
254_count,ukr,число,ʈ͡ʂɪslɔ,ita,quantità,kwantita,0
476_wednesday,rus,среда,srʲɪdaˑ,spa,miércoles,mjeɾkoles,0
918_visit,ukr,відвідати,vidvidɑtɪ,spa,ir a ver,iɾ_a_βeɾ,0
801_lookat,pol,oglądać,ɔɡlɔndat͡ɕ,rus,посмотреть,pəsmɐtrʲeˑtʲ,0
360_honey,ces,med,mɛt,ukr,мед,mɛd,1
907_wake,ces,vzbudit,vzbudɪt,rus,разбудить,rəzbudʲiˑtʲ,1
990_call__292_load,ces,zavolat,zavolat,ita,càrico,kariko,0
90_swamp,fra,marécage,maʁeˈkaːʒ,spa,pantano,pantano,0
827_cover,pol,przykryć,pʂɨkɾɨt͡ɕ,ita,coprire,koprire,0
393_health,ces,zdraví,zdraviː,fra,santé,sɑ̃ˈte,0
749_recover,ukr,одужати,ɔduʐɑtɪ,spa,convalecer,kombaleθeɾ,0
610_thither__273_edge,ces,tam,tam,ukr,ребро,rɛbrɔ,0
480_sunday,rus,воскресенье,vəskrʲɪsʲeˑnʲɪ,spa,domingo,domiŋɡo,0
587_suddenly__258_half,ces,náhle,naːɦlɛ,pol,połowa,pɔwɔva,0
826_connect,ukr,зв’язати,zwjɑzɑtɪ,ita,congiùngere,kond͡ʒund͡ʒere,0
347_meal,pol,jedzenie,jɛd͡zɛniɛ,ita,mangiare,mand͡ʒare,0
52_flavour,ces,vkus,fkus,fra,goût,ɡu,1
960_cook,ces,připravit,br̝ɪpravɪt,ita,preparare,preparare,0
624_so,ces,takto,takto,ita,tanto,tanto,1
618_up__790_like,spa,hacia arriba,aθja_ariβa,rus,любить,lubʲiˑtʲ,0
179_pit,rus,яма,jaˑmə,spa,foso,foso,0
786_find,fra,trouver,tʁuˈve,spa,hallar,aʝaɾ,0
889_select,fra,choisir,ʃwaˈziːʁ,ita,scegliere,ʃeʎːiere,0
9_face,pol,twarz,tfaɾs,fra,face,fas,0
81_heat,ces,horko,ɦorko,spa,calor,kaloɾ,0
554_sickill,spa,enfermo,eɱfeɾmo,ita,infermo,iɱfermo,1
993_think,pol,myśleć,mɨɕlɛt͡ɕ,ita,pensare,penzare,0
550_dear,ukr,милий,mɪlɪj,ita,caro,karo,0
680_hang,fra,pendre,ˈpɑ̃ːdʁə,ita,pèndere,pɛndere,1
769_dive__80_chill,pol,zanurzać się,zanuʐat͡ɕ_ɕɛ̃,ukr,холод,xɔlɔd,0
941_conceal,ces,skrýt,skriːt,fra,dissimuler,disimyˈle,0
689_thunder,ukr,гриміти,ɦrɪmitɪ,fra,tonner,tɔˈne,0
788_prepare__770_row,ita,preparare,preparare,pol,wiosłować,viɔswɔvat͡ɕ,0
399_bridge,ces,most,most,ukr,міст,mist,1
197_girl,pol,dziewczynka,d͡ʑɛfʈ͡ʂɨŋka,spa,chica,t͡ʃika,0
343_sack,pol,worek,vɔɾɛk,rus,мешок,mʲɪʃɔˑk,0
132_animal__793_weepcry,ita,bestia,bestia,ukr,плакати,plɑkɑtɪ,0
958_water,ces,zalít,zaliːt,ita,annaffiare,anːafːiare,0
162_pike,pol,szczupak,ʂʈ͡ʂupak,ita,luccio,lutt͡ʃo,0
559_bad,rus,плохой,pɫɐxɔˑj,ita,cattivo,katːivo,0
649_whereto__540_fat,spa,hacia dónde,aθja_ðonde,rus,жирный,ʒɨˑrnɨj,0
44_bone__535_blind,rus,кость,kəstʲ,pol,ślepy,ɕlɛpɨ,0
931_shoot__279_pattern,ita,sparare,sparare,rus,узор,uzɔˑr,0
821_close__981_say,fra,fermer,fɛʁˈme,ita,dire,dire,0
242_calm,fra,calme,kalm,spa,silencio,silenθjo,0
37_thigh__311_table,pol,udo,udɔ,ita,tàvolo,tavolo,0
963_fry__301_slab,rus,жарить,ʒaˑrʲitʲ,ces,deska,dɛska,0
121_fir,ces,jedle,jɛdlɛ,spa,abeto,aβeto,0
683_begin__564_new,spa,iniciarse,iniθjaɾse,fra,nouveau,nuˈvo,0
131_lair__430_country,rus,нора,nɐraˑ,spa,país,pais,0
35_heel__417_worker,rus,пята,pʲɪ|taˑ,ukr,робітник,rɔbitnɪk,0
321_roof,rus,крыша,krɨˑʃə,spa,techo,tet͡ʃo,0
932_win__302_supportrest,ces,zvítězit,zviːcɛzɪt,spa,soporte,sopoɾte,0
352_mush,fra,bouillie,buˈji,spa,puré,puɾe,1
573_different,ces,různý,ruːzniː,spa,diferente,difeɾente,0
199_grandfather,ces,dědeček,ɟɛdɛt͡ʃɛk,fra,grand-père,ɡʁɑ̃ˈpɛːʁ,0
53_odour,ces,vůně,vuːɲɛ,ukr,запах,zɑpɑx,0
91_moor__545_lazy,ita,torbiera,torbiera,ces,líný,liːniː,0
787_try__742_wakeup,fra,essayer,esɛˈje,ukr,прокинутися,prɔkɪnutɪsʲɑ,0
80_chill__337_pouch,pol,chłód,xwut,ukr,мішечок,miʂɛʈ͡ʂɔk,0
390_towel,pol,ręcznik,ɾɛnʈ͡ʂnik,rus,полотенце,pəɫɐtʲeˑnt͡sə,0
919_meet,ukr,зустріти,zustrʲitɪ,spa,encontrar,eŋkontɾaɾ,0
659_seven__941_conceal,pol,siedem,ɕɛdɛm,ita,celare,t͡ʃelare,0
458_spring,pol,wiosna,viɔsna,spa,primavera,pɾimaβeɾa,0
45_brain__189_glass,ukr,мозок,mɔzɔk,fra,verre,vɛːʁ,0
844_turnover,spa,volver,bolβeɾ,ita,voltare,voltare,1
518_delicious,ces,chutný,xutniː,spa,rico,ɾiko,0
698_smoke,ces,kouřit,koʊ̯r̝ɪt,spa,echar humo,et͡ʃaɾ_wmo,0
796_beafraid__439_bow,fra,avoir peur,aˈvwaːʁ_pœːʁ,ukr,лук,luk,0
533_expensive__336_doll,pol,drogi,dɾɔɡi,ita,bàmbola,bambola,0
929_defend__89_lake,spa,defender,defendeɾ,ukr,озеро,ɔzɛrɔ,0
649_whereto,ces,kam,kam,ukr,куди,kudɪ,0
790_like,ukr,подобатися,pɔdɔbɑtɪsʲɑ,rus,любить,lubʲiˑtʲ,0
589_later,pol,później,puʑniɛj,rus,позже,pɔˑzʒə,0
578_other__696_fall,ces,jiný,jɪniː,ces,padat,padat,0
327_spoon,ces,lžíce,lʒiːt͡sɛ,fra,cuiller,kɥiˈjɛːʁ,0
168_gnat__503_warm,ita,zanzara,t͡sant͡sara,fra,chaud,ʃo,0
773_go,spa,andar,andaɾ,ita,andare,andare,1
176_grain__7_lip,fra,grain,ɡʁɛ̃,ukr,губа,ɦubɑ,0
968_clean,rus,очистить,ɐt͡ʃʲiˑstʲitʲ,spa,limpiar,limpjaɾ,0
929_defend,ces,obhájit,obɦaːjɪt,rus,защитить,zəʃʲːitʲiˑtʲ,1
441_gun,ces,ručnice,rut͡ʃɲɪt͡sɛ,ukr,рушниця,ruʂnɪt͡sʲɑ,1
438_fight,fra,lutte,lyt,spa,combate,kombate,0
403_way,rus,дорога,dɐrɔˑɡə,ita,via,via,0
1000_know__430_country,pol,wiedzieć,viɛd͡ʑɛt͡ɕ,fra,pays,peˈi,0
478_friday,fra,vendredi,vɑ̃dʁəˈdi,ita,venerdì,venerdi,0
377_cap,ukr,шапка,ʂɑpkɑ,fra,casquette,kasˈkɛt,0
795_beannoyed,pol,gniewać się,ɡniɛvat͡ɕ_ɕɛ̃,rus,сердиться,sʲɪrdʲiˑtʲsʲɪ,0
678_sit,ces,sedět,sɛɟɛt,ukr,сидіти,sɪdʲitɪ,1
20_back,ces,záda,zaːda,pol,plecy,plɛt͡sɨ,0
564_new,rus,новый,nɔˑvɨj,spa,nuevo,nweβo,1
623_very,pol,bardzo,baɾd͡zɔ,fra,très,tʁɛ,0
772_fly,pol,latać,latat͡ɕ,ita,volare,volare,0
820_open,pol,otworzyć,ɔtfɔʐɨt͡ɕ,fra,ouvrir,uˈvʁiːʁ,0
714_increase__671_eighty,fra,augmenter,oɡmɑ̃ˈte,ces,osmdesát,osmdɛsaːt,0
924_separate__109_flower,rus,расстаться,rɐsstaˑtʲsʲɪ,ita,fiore,fiore,0
670_seventy__613_backward,rus,семьдесят,sʲeˑmʲdʲɪsʲɪt,spa,hacia atrás,aθja_atɾas,0
266_space__234_voice,ukr,площа,plɔʂʈ͡ʂɑ,spa,voz,boθ,0
410_newspaper,pol,dziennik,d͡ʑɛnːik,ukr,газета,ɦɑzɛtɑ,0
161_perch,rus,окунь,ɔˑkunʲ,fra,perche,pɛʁʃ,0
142_squirrel__152_goose,ukr,білка,bilkɑ,ces,husa,ɦusa,0
537_powerful,fra,fort,fɔːʁ,fra,vigoureux,viɡuˈʁø,0
932_win,ces,zvítězit,zviːcɛzɪt,fra,vaincre,ˈvɛ̃ːkʁə,0
1002_forget,pol,zapomnieć,zapɔmniɛt͡ɕ,fra,oublier,ubliˈe,0
721_ring,ukr,дзвонити,d͡zwɔnɪtɪ,spa,tocar el timbre,tokaɾ_el_timbɾe,0
889_select__780_arrive,ces,vybrat,vɪbrat,fra,arriver,aʁiˈve,0
540_fat,ukr,товстий,tɔwstɪj,spa,obeso,oβeso,0
844_turnover,ukr,повернути,pɔwɛrnutɪ,fra,retourner,ʁətuʁˈne,0
28_hand__738_swallow,ukr,рука,rukɑ,fra,avaler,avaˈle,0
125_wing,fra,aile,ɛːl,ita,ala,ala,1
12_moustache,ita,baffi,bafːi,ita,mustacchi,mustakːi,0
725_sound__592_tomorrow,ukr,лунати,lunɑtɪ,pol,jutro,jutɾɔ,0
523_dark,fra,sombre,ˈsɔ̃ːbʁə,spa,oscuro,oskuɾo,0
37_thigh,pol,udo,udɔ,fra,cuisse,kɥis,0
912_bringup,rus,воспитать,vəspʲitaˑtʲ,fra,élever,elˈve,0
625_still,spa,aún,aun,ita,ancora,aŋkora,0
243_people__778_enter,fra,gens,ʒɑ̃,rus,войти,vəjtʲiˑ,0
940_bother,fra,importuner,ɛ̃pɔʁtyˈne,spa,importunar,impoɾtunaɾ,1
396_wound,rus,рана,raˑnə,spa,herida,eɾiða,0
633_through,fra,par,paːʁ,ita,per,per,1
315_shelf__646_what,ita,scaffale,skafːale,ces,co,t͡so,0
397_fever__913_lead,fra,fièvre,ˈfjɛːvʁə,ces,vodit,vodɪt,0
809_show,pol,widnieć,vidniɛt͡ɕ,fra,se voir,səˈvwaːʁ,0
851_push,ces,posouvat,posoʊ̯vat,rus,толкать,tɐɫkaˑtʲ,0
680_hang,pol,wisieć,viɕɛt͡ɕ,ukr,висіти,wɪsʲitɪ,1
821_close,ces,zavřít,zavr̝iːt,fra,fermer,fɛʁˈme,0
251_friend,ces,přítel,br̝iːtɛl,ita,amico,amiko,0
931_shoot__728_blow,ita,sparare,sparare,ces,foukat,foʊ̯kat,0
597_atthattime,ces,tehdy,tɛɦdɪ,ces,tenkrát,tɛŋkraːt,0
720_chime,ukr,дзвонити,d͡zwɔnɪtɪ,spa,sonar,sonaɾ,0
78_ice__91_moor,ita,ghiaccio,ɡjatt͡ʃo,ukr,болото,bɔlɔtɔ,0
866_cut,ces,řezat,r̝ɛzat,spa,cortar,koɾtaɾ,0
358_salt__974_bath,fra,sel,sɛl,ita,fare il bagno,fare_il_baɲːo,0
689_thunder__541_slim,ita,tonare,tonare,fra,svelte,svɛlt,0
434_border__522_bright,ita,confine,koɱfine,spa,claro,klaɾo,0
699_rain,pol,padać,padat͡ɕ,fra,pleuvoir,plœˈvwaːʁ,0
646_what,fra,quoi,kwa,ita,che cosa,ke_koza,0
266_space,ukr,площа,plɔʂʈ͡ʂɑ,spa,espacio,espaθjo,0
779_come,pol,przyjść,pʂɨjɕt͡ɕ,ita,venire,venire,0
884_add,ces,připojit,br̝ɪpojɪt,fra,ajouter,aʒuˈte,0
65_ground,pol,grunt,ɡɾunt,ita,terreno,terːeno,0
513_closed,fra,clos,klo,fra,fermé,fɛʁˈme,0
554_sickill__450_day,rus,больной,bɐlnɔˑj,ces,den,dɛn,0
49_breath,pol,dech,dɛx,fra,haleine,aˈlɛn,0
885_get,pol,dostać,dɔstat͡ɕ,ukr,дістати,dʲistɑtɪ,1
98_cave__45_brain,ita,grotta,ɡrotːa,spa,encéfalo,enθefalo,0
735_breathe,ces,dýchat,diːxat,spa,respirar,ɾespiɾaɾ,0
631_behind,ukr,ззаду,zːɑdu,rus,за,zaˑ,1
585_together__350_meat,spa,juntos,xuntos,rus,мясо,mʲaˑsə,0
1003_measure__166_ant,ita,misurare,mizurare,ita,formica,formika,0
746_beill,pol,chorować,xɔɾɔvat͡ɕ,rus,болеть,bɐleˑtʲ,1
771_drive,ces,jezdit,jɛzdɪt,fra,rouler,ʁuˈle,0
638_that,ukr,то,tɔ,ita,ciò,t͡ʃɔ,0
624_so,pol,tak,tak,ukr,так,tɑk,1
854_bite,ukr,кусати,kusɑtɪ,ita,mòrdere,mɔrdere,0
190_clay,ces,jíl,jiːl,fra,glaise,ɡlɛːz,0
73_weather,rus,погода,pɐɡɔˑdə,spa,tiempo,tjempo,0
494_hard,ces,tvrdý,dvrdiː,pol,twardy,tfaɾdɨ,1
865_sharpen,pol,ostrzyć,ɔstʂɨt͡ɕ,fra,aiguiser,eɡɥiˈze,0
919_meet,spa,encontrar,eŋkontɾaɾ,ita,incontrare,iŋkontrare,1
842_bend,ces,ohnout,oɦnoʊ̯t,pol,zgiąć,zɡiɔnt͡ɕ,0
613_backward__218_spirit,ukr,назад,nɑzɑd,spa,mente,mente,0
257_part,ukr,частина,ʈ͡ʂɑstɪnɑ,rus,часть,t͡ʃəstʲ,1
132_animal__986_request,pol,zwierzę,zviɛʐɛ̃,ces,prosit,prosɪt,0
100_source__875_pull,ces,pramen,pramɛn,ces,táhnout,taːɦnoʊ̯t,0
367_thread,pol,nitka,nitka,ita,filo,filo,0
422_money__29_palm,fra,argent,aʁˈʒɑ̃,ukr,долоня,dɔlɔnʲɑ,0
